Date,Rainfall_mm,Soil_Moisture,Risk_Level,DISTRICT,YEAR
2018-05-17,7.7,0.473,Low,UDUPI,2018
2018-05-18,18.3,0.485,Low,UDUPI,2018
2018-05-19,0.7,0.456,Low,UDUPI,2018
2018-05-20,0.1,0.438,Low,UDUPI,2018
2018-05-21,0.9,0.423,Low,UDUPI,2018
2018-05-22,0.2,0.441,Low,UDUPI,2018
2018-05-23,4.5,0.456,Low,UDUPI,2018
2018-05-24,9.4,0.466,Low,UDUPI,2018
2018-05-25,22.2,0.48,Low,UDUPI,2018
2018-05-26,10.5,0.487,Low,UDUPI,2018
2018-05-27,32.3,0.488,Low,UDUPI,2018
2018-05-28,37.0,0.507,Low,UDUPI,2018
2018-05-29,50.9,0.509,Medium,UDUPI,2018
2018-05-30,26.3,0.503,Low,UDUPI,2018
2018-05-31,6.8,0.494,Low,UDUPI,2018
2018-06-01,6.6,0.496,Low,UDUPI,2018
2018-06-02,12.3,0.498,Low,UDUPI,2018
2018-06-03,75.3,0.512,High,UDUPI,2018
2018-06-04,14.2,0.506,Low,UDUPI,2018
2018-06-05,10.0,0.502,Low,UDUPI,2018
2018-06-06,6.5,0.504,Low,UDUPI,2018
2018-06-07,48.0,0.51,Medium,UDUPI,2018
2018-06-08,48.8,0.51,Medium,UDUPI,2018
2018-06-09,71.5,0.511,High,UDUPI,2018
2018-06-10,42.3,0.511,Medium,UDUPI,2018
2018-06-11,26.5,0.512,Low,UDUPI,2018
2018-06-12,22.7,0.508,Low,UDUPI,2018
2018-06-13,21.6,0.511,Low,UDUPI,2018
2018-06-14,22.4,0.511,Low,UDUPI,2018
2018-06-15,18.3,0.514,Low,UDUPI,2018
2018-06-16,10.3,0.509,Low,UDUPI,2018
2018-06-17,11.5,0.507,Low,UDUPI,2018
2018-06-18,18.2,0.511,Low,UDUPI,2018
2018-06-19,35.4,0.511,Low,UDUPI,2018
2018-06-20,45.3,0.512,Medium,UDUPI,2018
2018-06-21,28.8,0.509,Low,UDUPI,2018
2018-06-22,42.0,0.508,Medium,UDUPI,2018
2018-06-23,22.1,0.512,Low,UDUPI,2018
2018-06-24,24.6,0.512,Low,UDUPI,2018
2018-06-25,43.7,0.51,Medium,UDUPI,2018
2018-06-26,18.9,0.508,Low,UDUPI,2018
2018-06-27,31.6,0.51,Low,UDUPI,2018
2018-06-28,86.4,0.512,High,UDUPI,2018
2018-06-29,31.0,0.513,Low,UDUPI,2018
2018-06-30,27.0,0.511,Low,UDUPI,2018
2018-07-01,12.1,0.511,Low,UDUPI,2018
2018-07-02,33.6,0.508,Low,UDUPI,2018
2018-07-03,14.8,0.507,Low,UDUPI,2018
2018-07-04,12.7,0.51,Low,UDUPI,2018
2018-07-05,9.1,0.509,Low,UDUPI,2018
2018-07-06,27.1,0.51,Low,UDUPI,2018
2018-07-07,43.8,0.509,Medium,UDUPI,2018
2018-07-08,38.0,0.507,Low,UDUPI,2018
2018-07-09,29.9,0.51,Low,UDUPI,2018
2018-07-10,34.2,0.51,Low,UDUPI,2018
2018-07-11,41.1,0.508,Medium,UDUPI,2018
2018-07-12,30.3,0.508,Low,UDUPI,2018
2018-07-13,35.6,0.507,Low,UDUPI,2018
2018-07-14,40.0,0.508,Low,UDUPI,2018
2018-07-15,34.1,0.507,Low,UDUPI,2018
2018-07-16,30.1,0.509,Low,UDUPI,2018
2018-07-17,40.2,0.508,Medium,UDUPI,2018
2018-07-18,47.2,0.51,Medium,UDUPI,2018
2018-07-19,23.6,0.511,Low,UDUPI,2018
2018-07-20,44.9,0.509,Medium,UDUPI,2018
2018-07-21,42.4,0.507,Medium,UDUPI,2018
2018-07-22,16.8,0.509,Low,UDUPI,2018
2018-07-23,31.4,0.511,Low,UDUPI,2018
2018-07-24,24.0,0.512,Low,UDUPI,2018
2018-07-25,17.8,0.509,Low,UDUPI,2018
2018-07-26,13.8,0.506,Low,UDUPI,2018
2018-07-27,11.4,0.508,Low,UDUPI,2018
2018-07-28,10.1,0.508,Low,UDUPI,2018
2018-07-29,10.6,0.508,Low,UDUPI,2018
2018-07-30,12.0,0.508,Low,UDUPI,2018
2018-07-31,19.0,0.507,Low,UDUPI,2018
2018-08-01,11.7,0.507,Low,UDUPI,2018
2018-08-02,9.1,0.508,Low,UDUPI,2018
2018-08-03,10.6,0.511,Low,UDUPI,2018
2018-08-04,7.4,0.505,Low,UDUPI,2018
2018-08-05,6.0,0.503,Low,UDUPI,2018
2018-08-06,13.3,0.509,Low,UDUPI,2018
2018-08-07,28.0,0.509,Low,UDUPI,2018
2018-08-08,28.6,0.513,Low,UDUPI,2018
2018-08-09,26.3,0.51,Low,UDUPI,2018
2018-08-10,30.3,0.51,Low,UDUPI,2018
2018-08-11,18.4,0.51,Low,UDUPI,2018
2018-08-12,50.0,0.51,Medium,UDUPI,2018
2018-08-13,70.5,0.511,High,UDUPI,2018
2018-08-14,68.3,0.509,High,UDUPI,2018
2018-08-15,40.2,0.511,Medium,UDUPI,2018
2018-08-16,30.1,0.511,Low,UDUPI,2018
2018-08-17,24.2,0.505,Low,UDUPI,2018
2018-08-18,47.1,0.51,Medium,UDUPI,2018
2018-08-19,29.0,0.508,Low,UDUPI,2018
2018-08-20,19.0,0.511,Low,UDUPI,2018
2018-08-21,16.8,0.511,Low,UDUPI,2018
2018-08-22,8.7,0.505,Low,UDUPI,2018
2018-08-23,7.3,0.506,Low,UDUPI,2018
2018-08-24,5.5,0.5,Low,UDUPI,2018
2018-08-25,3.2,0.49,Low,UDUPI,2018
2018-08-26,9.0,0.503,Low,UDUPI,2018
2018-08-27,22.1,0.508,Low,UDUPI,2018
2018-08-28,25.9,0.513,Low,UDUPI,2018
2018-08-29,12.2,0.51,Low,UDUPI,2018
2018-08-30,7.6,0.505,Low,UDUPI,2018
2018-08-31,3.8,0.499,Low,UDUPI,2018
2018-09-01,2.0,0.49,Low,UDUPI,2018
2018-09-02,2.5,0.484,Low,UDUPI,2018
2018-09-03,0.9,0.476,Low,UDUPI,2018
2018-09-04,1.3,0.469,Low,UDUPI,2018
2018-09-05,2.5,0.47,Low,UDUPI,2018
2018-09-06,5.4,0.476,Low,UDUPI,2018
2018-09-07,7.0,0.496,Low,UDUPI,2018
2018-09-08,5.1,0.496,Low,UDUPI,2018
2018-09-09,0.0,0.472,Low,UDUPI,2018
2018-09-10,0.1,0.459,Low,UDUPI,2018
2018-09-11,0.0,0.446,Low,UDUPI,2018
2018-09-12,0.0,0.433,Low,UDUPI,2018
2018-09-13,0.1,0.421,Low,UDUPI,2018
2018-09-14,0.1,0.411,Low,UDUPI,2018
2018-09-15,0.5,0.404,Low,UDUPI,2018
2018-09-16,0.7,0.396,Low,UDUPI,2018
2018-09-17,3.8,0.415,Low,UDUPI,2018
2018-09-18,3.4,0.437,Low,UDUPI,2018
2018-09-19,3.1,0.449,Low,UDUPI,2018
2018-09-20,3.1,0.435,Low,UDUPI,2018
2018-09-21,2.0,0.438,Low,UDUPI,2018
2018-09-22,1.7,0.43,Low,UDUPI,2018
2018-09-23,0.3,0.412,Low,UDUPI,2018
2018-09-24,0.0,0.395,Low,UDUPI,2018
2018-09-25,0.7,0.381,Low,UDUPI,2018
2018-09-26,1.3,0.375,Low,UDUPI,2018
2018-09-27,11.9,0.455,Low,UDUPI,2018
2018-09-28,3.4,0.467,Low,UDUPI,2018
2018-09-29,8.7,0.453,Low,UDUPI,2018
2018-09-30,2.1,0.474,Low,UDUPI,2018
2018-10-01,13.2,0.467,Low,UDUPI,2018
2018-10-02,6.3,0.469,Low,UDUPI,2018
2018-10-03,8.4,0.47,Low,UDUPI,2018
2018-10-04,6.4,0.47,Low,UDUPI,2018
2018-10-05,1.1,0.465,Low,UDUPI,2018
2018-10-06,13.5,0.46,Low,UDUPI,2018
2018-10-07,0.1,0.441,Low,UDUPI,2018
2018-10-08,10.4,0.466,Low,UDUPI,2018
2018-10-09,1.3,0.476,Low,UDUPI,2018
2018-10-10,4.3,0.477,Low,UDUPI,2018
2018-10-11,2.1,0.463,Low,UDUPI,2018
2018-10-12,2.7,0.455,Low,UDUPI,2018
2018-10-13,2.0,0.445,Low,UDUPI,2018
2018-10-14,5.8,0.473,Low,UDUPI,2018
2018-10-15,28.1,0.496,Low,UDUPI,2018
2018-10-16,59.9,0.506,Medium,UDUPI,2018
2018-10-17,19.9,0.508,Low,UDUPI,2018
2018-10-18,1.9,0.496,Low,UDUPI,2018
2018-10-19,10.7,0.49,Low,UDUPI,2018
2018-10-20,23.2,0.497,Low,UDUPI,2018
2018-10-21,0.0,0.478,Low,UDUPI,2018
2018-10-22,0.0,0.462,Low,UDUPI,2018
2018-10-23,0.0,0.449,Low,UDUPI,2018
2018-10-24,0.0,0.437,Low,UDUPI,2018
2018-10-25,0.4,0.426,Low,UDUPI,2018
2018-10-26,0.0,0.413,Low,UDUPI,2018
2018-10-27,0.0,0.401,Low,UDUPI,2018
2018-10-28,0.0,0.388,Low,UDUPI,2018
2018-10-29,0.0,0.377,Low,UDUPI,2018
2018-10-30,0.0,0.366,Low,UDUPI,2018
2018-10-31,0.0,0.355,Low,UDUPI,2018
2018-11-01,0.0,0.347,Low,UDUPI,2018
2018-11-02,7.5,0.344,Low,UDUPI,2018
2018-11-03,44.7,0.446,Medium,UDUPI,2018
2018-11-04,0.0,0.472,Low,UDUPI,2018
2018-11-05,0.8,0.467,Low,UDUPI,2018
2018-11-06,0.1,0.452,Low,UDUPI,2018
2018-11-07,0.5,0.44,Low,UDUPI,2018
2018-11-08,0.0,0.428,Low,UDUPI,2018
2018-11-09,0.0,0.416,Low,UDUPI,2018
2018-11-10,0.0,0.404,Low,UDUPI,2018
2018-11-11,0.0,0.393,Low,UDUPI,2018
2018-11-12,0.0,0.382,Low,UDUPI,2018
2018-11-13,0.0,0.373,Low,UDUPI,2018
2018-11-14,0.0,0.363,Low,UDUPI,2018
2018-11-15,0.0,0.354,Low,UDUPI,2018
2018-11-16,0.2,0.345,Low,UDUPI,2018
2018-11-17,0.1,0.339,Low,UDUPI,2018
2018-11-18,10.6,0.349,Low,UDUPI,2018
2018-11-19,12.8,0.433,Low,UDUPI,2018
2018-11-20,0.0,0.407,Low,UDUPI,2018
2018-11-21,0.0,0.392,Low,UDUPI,2018
2018-11-22,0.1,0.373,Low,UDUPI,2018
2018-11-23,16.5,0.394,Low,UDUPI,2018
2018-11-24,13.2,0.464,Low,UDUPI,2018
2018-11-25,2.9,0.435,Low,UDUPI,2018
2018-11-26,0.0,0.414,Low,UDUPI,2018
2018-11-27,0.0,0.396,Low,UDUPI,2018
2018-11-28,0.0,0.379,Low,UDUPI,2018
2018-11-29,0.0,0.363,Low,UDUPI,2018
2018-11-30,0.0,0.35,Low,UDUPI,2018
2018-12-01,0.0,0.34,Low,UDUPI,2018
2018-12-02,0.0,0.33,Low,UDUPI,2018
2018-12-03,0.0,0.32,Low,UDUPI,2018
2018-12-04,1.8,0.313,Low,UDUPI,2018
2018-12-05,43.7,0.364,Medium,UDUPI,2018
2018-12-06,0.1,0.314,Low,UDUPI,2018
2018-12-07,1.4,0.311,Low,UDUPI,2018
2018-12-08,0.0,0.307,Low,UDUPI,2018
2018-12-09,0.0,0.301,Low,UDUPI,2018
2018-12-10,0.1,0.296,Low,UDUPI,2018
2018-12-11,0.0,0.289,Low,UDUPI,2018
2018-12-12,0.0,0.285,Low,UDUPI,2018
2018-12-13,0.0,0.282,Low,UDUPI,2018
2018-12-14,0.0,0.279,Low,UDUPI,2018
2018-12-15,0.0,0.277,Low,UDUPI,2018
2018-12-16,0.0,0.275,Low,UDUPI,2018
2018-12-17,0.0,0.272,Low,UDUPI,2018
2018-12-18,0.0,0.271,Low,UDUPI,2018
2018-12-19,0.0,0.269,Low,UDUPI,2018
2018-12-20,0.0,0.268,Low,UDUPI,2018
2018-12-21,0.0,0.267,Low,UDUPI,2018
2018-12-22,0.0,0.265,Low,UDUPI,2018
2018-12-23,0.0,0.264,Low,UDUPI,2018
2018-12-24,2.0,0.266,Low,UDUPI,2018
2018-12-25,0.9,0.268,Low,UDUPI,2018
2018-12-26,0.1,0.269,Low,UDUPI,2018
2018-12-27,0.0,0.268,Low,UDUPI,2018
2018-12-28,0.0,0.266,Low,UDUPI,2018
2018-12-29,0.7,0.266,Low,UDUPI,2018
2018-12-30,0.0,0.266,Low,UDUPI,2018
2018-12-31,0.0,0.263,Low,UDUPI,2018
2019-01-01,0.0,0.262,Low,UDUPI,2019
2019-01-02,0.0,0.261,Low,UDUPI,2019
2019-01-03,0.0,0.261,Low,UDUPI,2019
2019-01-04,0.0,0.261,Low,UDUPI,2019
2019-01-05,0.0,0.26,Low,UDUPI,2019
2019-01-06,0.0,0.259,Low,UDUPI,2019
2019-01-07,0.0,0.257,Low,UDUPI,2019
2019-01-08,0.0,0.257,Low,UDUPI,2019
2019-01-09,0.0,0.259,Low,UDUPI,2019
2019-01-10,0.0,0.259,Low,UDUPI,2019
2019-01-11,0.0,0.258,Low,UDUPI,2019
2019-01-12,0.0,0.256,Low,UDUPI,2019
2019-01-13,0.0,0.257,Low,UDUPI,2019
2019-01-14,0.0,0.257,Low,UDUPI,2019
2019-01-15,0.0,0.259,Low,UDUPI,2019
2019-01-16,0.0,0.259,Low,UDUPI,2019
2019-01-17,0.0,0.261,Low,UDUPI,2019
2019-01-18,0.0,0.262,Low,UDUPI,2019
2019-01-19,0.0,0.262,Low,UDUPI,2019
2019-01-20,0.0,0.262,Low,UDUPI,2019
2019-01-21,0.0,0.263,Low,UDUPI,2019
2019-01-22,0.0,0.262,Low,UDUPI,2019
2019-01-23,0.0,0.259,Low,UDUPI,2019
2019-01-24,0.0,0.257,Low,UDUPI,2019
2019-01-25,0.0,0.256,Low,UDUPI,2019
2019-01-26,0.0,0.255,Low,UDUPI,2019
2019-01-27,0.0,0.254,Low,UDUPI,2019
2019-01-28,0.0,0.252,Low,UDUPI,2019
2019-01-29,0.0,0.251,Low,UDUPI,2019
2019-01-30,0.0,0.251,Low,UDUPI,2019
2019-01-31,0.0,0.251,Low,UDUPI,2019
2019-02-01,0.0,0.25,Low,UDUPI,2019
2019-02-02,0.0,0.249,Low,UDUPI,2019
2019-02-03,0.0,0.249,Low,UDUPI,2019
2019-02-04,0.0,0.249,Low,UDUPI,2019
2019-02-05,0.0,0.249,Low,UDUPI,2019
2019-02-06,0.0,0.248,Low,UDUPI,2019
2019-02-07,0.0,0.248,Low,UDUPI,2019
2019-02-08,0.0,0.247,Low,UDUPI,2019
2019-02-09,0.0,0.247,Low,UDUPI,2019
2019-02-10,0.0,0.248,Low,UDUPI,2019
2019-02-11,0.0,0.247,Low,UDUPI,2019
2019-02-12,0.0,0.245,Low,UDUPI,2019
2019-02-13,0.0,0.245,Low,UDUPI,2019
2019-02-14,0.0,0.246,Low,UDUPI,2019
2019-02-15,0.0,0.246,Low,UDUPI,2019
2019-02-16,0.0,0.245,Low,UDUPI,2019
2019-02-17,0.0,0.246,Low,UDUPI,2019
2019-02-18,0.0,0.245,Low,UDUPI,2019
2019-02-19,0.0,0.244,Low,UDUPI,2019
2019-02-20,0.1,0.243,Low,UDUPI,2019
2019-02-21,0.0,0.243,Low,UDUPI,2019
2019-02-22,0.0,0.24,Low,UDUPI,2019
2019-02-23,0.0,0.24,Low,UDUPI,2019
2019-02-24,0.0,0.241,Low,UDUPI,2019
2019-02-25,0.0,0.242,Low,UDUPI,2019
2019-02-26,0.0,0.242,Low,UDUPI,2019
2019-02-27,0.0,0.242,Low,UDUPI,2019
2019-02-28,0.0,0.242,Low,UDUPI,2019
2019-03-01,0.0,0.241,Low,UDUPI,2019
2019-03-02,0.0,0.242,Low,UDUPI,2019
2019-03-03,0.0,0.242,Low,UDUPI,2019
2019-03-04,0.0,0.242,Low,UDUPI,2019
2019-03-05,0.0,0.242,Low,UDUPI,2019
2019-03-06,0.0,0.243,Low,UDUPI,2019
2019-03-07,0.0,0.243,Low,UDUPI,2019
2019-03-08,0.0,0.242,Low,UDUPI,2019
2019-03-09,0.0,0.242,Low,UDUPI,2019
2019-03-10,0.0,0.242,Low,UDUPI,2019
2019-03-11,0.0,0.243,Low,UDUPI,2019
2019-03-12,0.4,0.244,Low,UDUPI,2019
2019-03-13,0.0,0.246,Low,UDUPI,2019
2019-03-14,0.0,0.246,Low,UDUPI,2019
2019-03-15,0.0,0.248,Low,UDUPI,2019
2019-03-16,0.0,0.248,Low,UDUPI,2019
2019-03-17,0.0,0.247,Low,UDUPI,2019
2019-03-18,0.0,0.247,Low,UDUPI,2019
2019-03-19,0.0,0.247,Low,UDUPI,2019
2019-03-20,0.0,0.247,Low,UDUPI,2019
2019-03-21,0.0,0.246,Low,UDUPI,2019
2019-03-22,0.0,0.246,Low,UDUPI,2019
2019-03-23,0.0,0.245,Low,UDUPI,2019
2019-03-24,0.0,0.246,Low,UDUPI,2019
2019-03-25,0.1,0.246,Low,UDUPI,2019
2019-03-26,1.1,0.248,Low,UDUPI,2019
2019-03-27,0.2,0.248,Low,UDUPI,2019
2019-03-28,0.9,0.25,Low,UDUPI,2019
2019-03-29,2.3,0.27,Low,UDUPI,2019
2019-03-30,4.0,0.31,Low,UDUPI,2019
2019-03-31,0.0,0.32,Low,UDUPI,2019
2019-04-01,0.3,0.311,Low,UDUPI,2019
2019-04-02,1.0,0.311,Low,UDUPI,2019
2019-04-03,0.0,0.303,Low,UDUPI,2019
2019-04-04,0.1,0.293,Low,UDUPI,2019
2019-04-05,0.0,0.286,Low,UDUPI,2019
2019-04-06,0.0,0.28,Low,UDUPI,2019
2019-04-07,0.0,0.274,Low,UDUPI,2019
2019-04-08,0.2,0.27,Low,UDUPI,2019
2019-04-09,0.5,0.267,Low,UDUPI,2019
2019-04-10,0.0,0.263,Low,UDUPI,2019
2019-04-11,0.0,0.259,Low,UDUPI,2019
2019-04-12,0.0,0.256,Low,UDUPI,2019
2019-04-13,0.0,0.253,Low,UDUPI,2019
2019-04-14,0.1,0.251,Low,UDUPI,2019
2019-04-15,0.0,0.254,Low,UDUPI,2019
2019-04-16,0.7,0.257,Low,UDUPI,2019
2019-04-17,0.2,0.254,Low,UDUPI,2019
2019-04-18,0.0,0.251,Low,UDUPI,2019
2019-04-19,0.0,0.25,Low,UDUPI,2019
2019-04-20,0.0,0.25,Low,UDUPI,2019
2019-04-21,0.0,0.248,Low,UDUPI,2019
2019-04-22,0.0,0.247,Low,UDUPI,2019
2019-04-23,0.3,0.247,Low,UDUPI,2019
2019-04-24,0.0,0.247,Low,UDUPI,2019
2019-04-25,0.0,0.247,Low,UDUPI,2019
2019-04-26,0.1,0.247,Low,UDUPI,2019
2019-04-27,0.3,0.247,Low,UDUPI,2019
2019-04-28,0.4,0.246,Low,UDUPI,2019
2019-04-29,1.0,0.252,Low,UDUPI,2019
2019-04-30,8.1,0.283,Low,UDUPI,2019
2019-05-01,2.8,0.358,Low,UDUPI,2019
2019-05-02,0.2,0.348,Low,UDUPI,2019
2019-05-03,0.3,0.332,Low,UDUPI,2019
2019-05-04,0.0,0.315,Low,UDUPI,2019
2019-05-05,0.0,0.301,Low,UDUPI,2019
2019-05-06,0.0,0.292,Low,UDUPI,2019
2019-05-07,27.5,0.319,Low,UDUPI,2019
2019-05-08,8.4,0.374,Low,UDUPI,2019
2019-05-09,0.0,0.364,Low,UDUPI,2019
2019-05-10,0.0,0.339,Low,UDUPI,2019
2019-05-11,0.1,0.322,Low,UDUPI,2019
2019-05-12,0.4,0.309,Low,UDUPI,2019
2019-05-13,0.5,0.299,Low,UDUPI,2019
2019-05-14,0.4,0.295,Low,UDUPI,2019
2019-05-15,0.8,0.292,Low,UDUPI,2019
2019-05-16,0.2,0.286,Low,UDUPI,2019
2019-05-17,0.2,0.28,Low,UDUPI,2019
2019-05-18,0.6,0.279,Low,UDUPI,2019
2019-05-19,0.8,0.277,Low,UDUPI,2019
2019-05-20,1.9,0.282,Low,UDUPI,2019
2019-05-21,0.0,0.267,Low,UDUPI,2019
2019-05-22,0.3,0.265,Low,UDUPI,2019
2019-05-23,0.5,0.263,Low,UDUPI,2019
2019-05-24,0.0,0.26,Low,UDUPI,2019
2019-05-25,1.4,0.262,Low,UDUPI,2019
2019-05-26,0.0,0.259,Low,UDUPI,2019
2019-05-27,0.0,0.259,Low,UDUPI,2019
2019-05-28,2.6,0.27,Low,UDUPI,2019
2019-05-29,0.2,0.266,Low,UDUPI,2019
2019-05-30,0.6,0.266,Low,UDUPI,2019
2019-05-31,2.6,0.268,Low,UDUPI,2019
2019-06-01,0.6,0.28,Low,UDUPI,2019
2019-06-02,1.5,0.28,Low,UDUPI,2019
2019-06-03,7.0,0.403,Low,UDUPI,2019
2019-06-04,0.7,0.403,Low,UDUPI,2019
2019-06-05,4.1,0.4,Low,UDUPI,2019
2019-06-06,4.3,0.426,Low,UDUPI,2019
2019-06-07,4.7,0.407,Low,UDUPI,2019
2019-06-08,18.7,0.446,Low,UDUPI,2019
2019-06-09,5.8,0.452,Low,UDUPI,2019
2019-06-10,18.2,0.47,Low,UDUPI,2019
2019-06-11,36.8,0.506,Low,UDUPI,2019
2019-06-12,31.7,0.509,Low,UDUPI,2019
2019-06-13,20.6,0.511,Low,UDUPI,2019
2019-06-14,20.2,0.51,Low,UDUPI,2019
2019-06-15,10.5,0.506,Low,UDUPI,2019
2019-06-16,6.9,0.496,Low,UDUPI,2019
2019-06-17,5.4,0.481,Low,UDUPI,2019
2019-06-18,8.4,0.489,Low,UDUPI,2019
2019-06-19,13.2,0.502,Low,UDUPI,2019
2019-06-20,29.5,0.508,Low,UDUPI,2019
2019-06-21,63.4,0.512,High,UDUPI,2019
2019-06-22,74.3,0.512,High,UDUPI,2019
2019-06-23,31.6,0.509,Low,UDUPI,2019
2019-06-24,13.5,0.506,Low,UDUPI,2019
2019-06-25,10.9,0.509,Low,UDUPI,2019
2019-06-26,24.8,0.507,Low,UDUPI,2019
2019-06-27,15.6,0.508,Low,UDUPI,2019
2019-06-28,15.8,0.51,Low,UDUPI,2019
2019-06-29,19.9,0.51,Low,UDUPI,2019
2019-06-30,19.9,0.509,Low,UDUPI,2019
2019-07-01,18.9,0.512,Low,UDUPI,2019
2019-07-02,17.4,0.51,Low,UDUPI,2019
2019-07-03,20.5,0.508,Low,UDUPI,2019
2019-07-04,31.7,0.512,Low,UDUPI,2019
2019-07-05,25.0,0.51,Low,UDUPI,2019
2019-07-06,21.3,0.509,Low,UDUPI,2019
2019-07-07,17.9,0.502,Low,UDUPI,2019
2019-07-08,21.8,0.507,Low,UDUPI,2019
2019-07-09,48.4,0.51,Medium,UDUPI,2019
2019-07-10,70.9,0.513,High,UDUPI,2019
2019-07-11,22.6,0.508,Low,UDUPI,2019
2019-07-12,10.4,0.503,Low,UDUPI,2019
2019-07-13,4.9,0.503,Low,UDUPI,2019
2019-07-14,23.5,0.512,Low,UDUPI,2019
2019-07-15,18.5,0.511,Low,UDUPI,2019
2019-07-16,43.8,0.511,Medium,UDUPI,2019
2019-07-17,37.8,0.511,Low,UDUPI,2019
2019-07-18,27.1,0.511,Low,UDUPI,2019
2019-07-19,41.4,0.508,Medium,UDUPI,2019
2019-07-20,74.4,0.511,High,UDUPI,2019
2019-07-21,71.8,0.511,High,UDUPI,2019
2019-07-22,101.8,0.512,High,UDUPI,2019
2019-07-23,56.8,0.51,Medium,UDUPI,2019
2019-07-24,53.9,0.509,Medium,UDUPI,2019
2019-07-25,16.7,0.512,Low,UDUPI,2019
2019-07-26,22.5,0.509,Low,UDUPI,2019
2019-07-27,12.2,0.506,Low,UDUPI,2019
2019-07-28,13.0,0.508,Low,UDUPI,2019
2019-07-29,18.8,0.511,Low,UDUPI,2019
2019-07-30,14.8,0.514,Low,UDUPI,2019
2019-07-31,10.1,0.508,Low,UDUPI,2019
2019-08-01,8.8,0.504,Low,UDUPI,2019
2019-08-02,20.8,0.509,Low,UDUPI,2019
2019-08-03,18.8,0.511,Low,UDUPI,2019
2019-08-04,38.3,0.51,Low,UDUPI,2019
2019-08-05,84.8,0.512,High,UDUPI,2019
2019-08-06,107.8,0.513,High,UDUPI,2019
2019-08-07,69.9,0.511,High,UDUPI,2019
2019-08-08,89.7,0.511,High,UDUPI,2019
2019-08-09,77.0,0.513,High,UDUPI,2019
2019-08-10,51.0,0.51,Medium,UDUPI,2019
2019-08-11,21.8,0.509,Low,UDUPI,2019
2019-08-12,18.1,0.513,Low,UDUPI,2019
2019-08-13,30.0,0.509,Low,UDUPI,2019
2019-08-14,52.1,0.509,Medium,UDUPI,2019
2019-08-15,37.6,0.512,Low,UDUPI,2019
2019-08-16,27.1,0.508,Low,UDUPI,2019
2019-08-17,15.2,0.501,Low,UDUPI,2019
2019-08-18,15.0,0.505,Low,UDUPI,2019
2019-08-19,11.3,0.502,Low,UDUPI,2019
2019-08-20,14.0,0.51,Low,UDUPI,2019
2019-08-21,12.6,0.508,Low,UDUPI,2019
2019-08-22,16.3,0.514,Low,UDUPI,2019
2019-08-23,19.2,0.509,Low,UDUPI,2019
2019-08-24,34.7,0.511,Low,UDUPI,2019
2019-08-25,15.3,0.512,Low,UDUPI,2019
2019-08-26,12.2,0.511,Low,UDUPI,2019
2019-08-27,8.6,0.505,Low,UDUPI,2019
2019-08-28,21.7,0.512,Low,UDUPI,2019
2019-08-29,15.6,0.509,Low,UDUPI,2019
2019-08-30,17.4,0.505,Low,UDUPI,2019
2019-08-31,29.7,0.508,Low,UDUPI,2019
2019-09-01,25.4,0.51,Low,UDUPI,2019
2019-09-02,46.9,0.51,Medium,UDUPI,2019
2019-09-03,37.3,0.511,Low,UDUPI,2019
2019-09-04,44.0,0.508,Medium,UDUPI,2019
2019-09-05,43.0,0.509,Medium,UDUPI,2019
2019-09-06,24.9,0.508,Low,UDUPI,2019
2019-09-07,35.6,0.508,Low,UDUPI,2019
2019-09-08,43.0,0.507,Medium,UDUPI,2019
2019-09-09,35.0,0.507,Low,UDUPI,2019
2019-09-10,21.8,0.508,Low,UDUPI,2019
2019-09-11,9.2,0.506,Low,UDUPI,2019
2019-09-12,11.3,0.507,Low,UDUPI,2019
2019-09-13,8.9,0.506,Low,UDUPI,2019
2019-09-14,9.8,0.505,Low,UDUPI,2019
2019-09-15,6.9,0.5,Low,UDUPI,2019
2019-09-16,14.2,0.508,Low,UDUPI,2019
2019-09-17,5.9,0.501,Low,UDUPI,2019
2019-09-18,5.8,0.501,Low,UDUPI,2019
2019-09-19,7.3,0.503,Low,UDUPI,2019
2019-09-20,4.6,0.494,Low,UDUPI,2019
2019-09-21,2.4,0.476,Low,UDUPI,2019
2019-09-22,2.7,0.473,Low,UDUPI,2019
2019-09-23,0.8,0.454,Low,UDUPI,2019
2019-09-24,3.5,0.447,Low,UDUPI,2019
2019-09-25,11.4,0.489,Low,UDUPI,2019
2019-09-26,28.9,0.51,Low,UDUPI,2019
2019-09-27,4.6,0.497,Low,UDUPI,2019
2019-09-28,1.2,0.48,Low,UDUPI,2019
2019-09-29,0.0,0.456,Low,UDUPI,2019
2019-09-30,10.5,0.459,Low,UDUPI,2019
2019-10-01,6.9,0.5,Low,UDUPI,2019
2019-10-02,0.3,0.478,Low,UDUPI,2019
2019-10-03,12.9,0.481,Low,UDUPI,2019
2019-10-04,16.0,0.497,Low,UDUPI,2019
2019-10-05,15.1,0.493,Low,UDUPI,2019
2019-10-06,3.3,0.494,Low,UDUPI,2019
2019-10-07,6.7,0.484,Low,UDUPI,2019
2019-10-08,5.3,0.492,Low,UDUPI,2019
2019-10-09,6.4,0.492,Low,UDUPI,2019
2019-10-10,6.2,0.49,Low,UDUPI,2019
2019-10-11,3.2,0.475,Low,UDUPI,2019
2019-10-12,20.6,0.497,Low,UDUPI,2019
2019-10-13,41.9,0.506,Medium,UDUPI,2019
2019-10-14,8.3,0.498,Low,UDUPI,2019
